Lat,Long,wardnumber 2010,wardname 2010,wardmedian 2010,wardnumber 2018,wardname 2018
43.6676369,-79.3427811,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6676483,-79.3255157,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6676865,-79.3244934,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6677399,-79.3234787,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6677589,-79.3533859,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6678619,-79.3223419,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6678848,-79.34552,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6679001,-79.335022,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6679344,-79.3172455,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6679497,-79.3311081,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.668087,-79.3212738,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6681252,-79.3210754,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6681747,-79.3404007,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6682091,-79.3336258,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.668335,-79.3201828,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6684494,-79.3430939,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6684685,-79.3324814,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6684723,-79.3195724,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6685486,-79.3353271,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6686134,-79.3458176,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6686478,-79.3187408,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6688004,-79.3375854,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6688042,-79.3530273,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6689148,-79.3300934,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6689568,-79.3480148,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6690216,-79.336586,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6691246,-79.3327637,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6691513,-79.3433838,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6692543,-79.3356094,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.669323,-79.3316803,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6693916,-79.3461456,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6694527,-79.3274078,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6696472,-79.3265152,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6697083,-79.3532181,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6697693,-79.3436356,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6698151,-79.3330688,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6699409,-79.3437119,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6700363,-79.3320084,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6700897,-79.3317184,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6701546,-79.3244858,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6701813,-79.3277054,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6702423,-79.3464966,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6702919,-79.3412704,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6703224,-79.3306885,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6703529,-79.3305664,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6704941,-79.3539352,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6707649,-79.3440247,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6708488,-79.3247757,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6709251,-79.3280182,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6711311,-79.3468552,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6711502,-79.3510513,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6711884,-79.3269196,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6712685,-79.3545303,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6712723,-79.3416901,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6713066,-79.3309784,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.671402,-79.3259354,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6715126,-79.3407135,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6715584,-79.3366089,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6715813,-79.3250732,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6716118,-79.3249359,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6716614,-79.3338547,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6716919,-79.3444061,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6717072,-79.3398209,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6717148,-79.3438339,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6718445,-79.3239899,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6718483,-79.3519592,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6719589,-79.3471985,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6719933,-79.3325119,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6720009,-79.3425903,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6720123,-79.3549347,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6720848,-79.3229141,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6721191,-79.3312912,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.672123,-79.3420486,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6721573,-79.3506546,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6723137,-79.3218613,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6724319,-79.3341904,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6724358,-79.3447418,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.672451,-79.3381882,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6724739,-79.3212357,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6724968,-79.3524704,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6725006,-79.3553772,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6725502,-79.3529434,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6726074,-79.3508377,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6726646,-79.3370667,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6726685,-79.3203964,32,Beaches-East York (32),82966,14,Toronto-Danforth
43.6726952,-79.3287506,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6729012,-79.3316345,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6729126,-79.3371887,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6729698,-79.342392,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6732178,-79.3477249,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6732368,-79.3560944,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6733513,-79.3511353,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.673378,-79.3562241,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6734314,-79.3357697,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
43.6734734,-79.329071,30,Toronto-Danforth (30),75904,14,Toronto-Danforth
